id,title,genre,poster,imdbrating,year
2523,Fast Times at Ridgemont High,Comedy,FastTimesatRidgemontHigh.jpg,7.2,1982
2524,First Blood,Action Thriller,FirstBlood.jpg,7.7,1982
2525,Friday the 13th Part III,Horror,Fridaythe13thPartIII.jpg,5.7,1982
2526,Grease 2,Comedy Musical Romance,Grease2.jpg,4.4,1982
2527,Koyaanisqatsi,Documentary,Koyaanisqatsi.jpg,8.3,1982
2528,Monty Python Live at the Hollywood Bowl,Comedy,MontyPythonLiveattheHollywoodBowl.jpg,7.9,1982
2529,My Favorite Year,Comedy,MyFavoriteYear.jpg,7.4,1982
2530,Pink Floyd The Wall,Drama Musical,PinkFloydTheWall.jpg,8.1,1982
2531,Poltergeist,Horror Thriller,Poltergeist.jpg,7.3,1982
2532,Rambo,War,Rambo.jpg,7.7,1982
2533,Rocky III,Action Drama,RockyIII.jpg,6.8,1982
2534,Star Trek II The Wrath of Khan,Sci-Fi,StarTrekIITheWrathofKhan.jpg,7.5,1982
2535,The Beastmaster,Action,TheBeastmaster.jpg,5.7,1982
2536,The Thing,Horror,TheThing.jpg,8,1982
2537,Tootsie,Comedy,Tootsie.jpg,7.1,1982
2538,An American Werewolf in London,Comedy Horror Thriller,AmericanWerewolfinLondonAn.jpg,7.5,1981
2539,Arthur,Comedy Romance,Arthur.jpg,6.9,1981
2540,Body Heat,Crime Thriller,BodyHeat.jpg,7.4,1981
2541,Chariots of Fire,Drama,ChariotsofFire.jpg,7.2,1981
2542,Dragonslayer,Action Adventure Fantasy,Dragonslayer.jpg,6.7,1981
2543,Escape from New York,Action Thriller,EscapefromNewYork.jpg,7.2,1981
2544,Excalibur,Adventure Fantasy,Excalibur.jpg,7.4,1981
2545,For Your Eyes Only,Action Thriller,ForYourEyesOnly.jpg,6.8,1981
2546,Friday the 13th Part 2,Horror,Fridaythe13thPart2.jpg,6.1,1981
2547,Gallipoli,War,Gallipoli.jpg,7.4,1981
2548,Halloween II,Horror,HalloweenII.jpg,6.5,1981
2549,Heavy Metal,Animation,HeavyMetal.jpg,6.7,1981
2550,History of the World Part I,Comedy Musical,HistoryoftheWorldPartI.jpg,6.9,1981
2551,Into the Woods,Children Comedy Fantasy Musical,IntotheWoods.jpg,7.5,1981
2552,Nighthawks,Action Drama,Nighthawks.jpg,6.4,1981
2553,On Golden Pond,Drama,OnGoldenPond.jpg,7.6,1981
2554,Porky's,Comedy,Porky's.jpg,6.2,1981
2555,Quest for Fire,Adventure Drama,QuestforFire.jpg,7.3,1981
2556,Raiders of the Lost Ark,Action Adventure,RaidersoftheLostArk.jpg,8.4,1981
2557,Stripes,Action Comedy War,Stripes.jpg,6.6,1981
2558,The Evil Dead,Fantasy Horror,TheEvilDead.jpg,7.3,1981
2559,The Howling,Horror Mystery,HowlingThe.jpg,6.6,1981
2560,The Postman Always Rings Twice,Crime Romance Thriller,ThePostmanAlwaysRingsTwice.jpg,6.2,1981
2561,Time Bandits,Adventure Comedy Fantasy Sci-Fi,TimeBandits.jpg,6.6,1981
2562,Airplane!,Comedy,Airplane!.jpg,7.7,1980
2563,Altered States,Drama Sci-Fi,AlteredStates.jpg,6.9,1980
2564,American Gigolo,Drama,AmericanGigolo.jpg,6.3,1980
2565,Atlantic City,Crime Drama Romance,AtlanticCity.jpg,7.3,1980
2566,Breaker Morant,War,BreakerMorant.jpg,7.8,1980
2567,Caddyshack,Comedy,Caddyshack.jpg,7.3,1980
2568,Fame,Drama Musical,Fame.jpg,6.6,1980
2569,Flash Gordon,Sci-Fi,FlashGordon.jpg,6.5,1980
2570,Friday the 13th,Horror Mystery Thriller,Fridaythe13th.jpg,6.5,1980
2571,Nine to Five,Comedy Crime,NinetoFive.jpg,6.8,1980
2572,Ordinary People,Drama,OrdinaryPeople.jpg,7.7,1980
2573,Private Benjamin,Comedy,PrivateBenjamin.jpg,6.2,1980
2574,Raging Bull,Drama,RagingBull.jpg,8.2,1980
2575,Somewhere in Time,Drama Fantasy Romance,SomewhereinTime.jpg,7.1,1980
2576,Star Wars Episode V - The Empire Strikes Back,Action Sci-Fi,StarWarsEpisodeV-TheEmpireStrikesBack.jpg,8.7,1980
2577,Superman II,Action Adventure Romance Sci-Fi,SupermanII.jpg,6.4,1980
2578,The Blue Lagoon,Adventure Drama Romance,TheBlueLagoon.jpg,5.3,1980
2579,The Blues Brothers,Action Music,TheBluesBrothers.jpg,7.8,1980
2580,The Elephant Man,Biography Drama,TheElephantMan.jpg,8,1980
2581,The Fog,Fantasy Horror,TheFog.jpg,6.4,1980
2582,The Shining,Drama Horror,TheShining.jpg,8.2,1980
2583,10,Adventure Romance Thriller,10.jpg,6.1,1979
2584,Alien,Horror,Alien.jpg,8.4,1979
2585,All That Jazz,Drama Fantasy Musical,AllThatJazz.jpg,7.9,1979
2586,Apocalypse Now,War,ApocalypseNow.jpg,8.4,1979
2587,Being There,Comedy,BeingThere.jpg,8,1979
2588,Breaking Away,Comedy,BreakingAway.jpg,7.7,1979
2589,Chain Reaction,Action Thriller,ChainReaction.jpg,7.4,1979
2590,Escape from Alcatraz,Drama Thriller,EscapefromAlcatraz.jpg,7.6,1979
2591,Kramer vs. Kramer,Drama,Kramervs.Kramer.jpg,7.8,1979
2592,Lupin III The Castle Of Cagliostro,Animation Comedy Crime Mystery,LupinIIITheCastleOfCagliostro.jpg,7.7,1979
2593,Mad Max,Sci-Fi,MadMax.jpg,6.9,1979
2594,Meatballs,Comedy,Meatballs.jpg,6.2,1979
2595,Monty Python's Life of Brian,Comedy,MontyPython'sLifeofBrian.jpg,8.1,1979
2596,North Dallas Forty,Comedy,NorthDallasForty.jpg,6.9,1979
2597,Phantasm,Horror,Phantasm.jpg,6.8,1979
2598,Rocky II,Action Drama,RockyII.jpg,7.3,1979
2599,The Muppet Movie,Adventure Comedy Family Musical,TheMuppetMovie.jpg,7.5,1979
2600,Animal House,Comedy,AnimalHouse.jpg,7.5,1978
2601,Attack of the Killer Tomatoes!,Comedy Horror,AttackoftheKillerTomatoes!.jpg,4.6,1978
2602,Cheech and Chong's Up in Smoke,Comedy,CheechandChong'sUpinSmoke.jpg,7,1978
2603,Coming Home,War,ComingHome.jpg,7.3,1978
2604,Drunken Master,Action Comedy,DrunkenMaster.jpg,7.5,1978
2605,Force 10 from Navarone,War,Force10fromNavarone.jpg,6.4,1978
2606,Grease,Comedy Musical Romance,Grease.jpg,7.2,1978
2607,Heaven Can Wait,Comedy,HeavenCanWait.jpg,6.9,1978
2608,Invasion of the Body Snatchers,Horror,InvasionoftheBodySnatchers.jpg,7.4,1978
2609,Jaws 2,Horror Thriller,Jaws2.jpg,5.8,1978
2610,Midnight Express,Drama,MidnightExpress.jpg,7.6,1978
2611,Superman,Action Adventure Romance Sci-Fi,Superman.jpg,7.1,1978
2612,The Boys from Brazil,Drama Thriller,TheBoysfromBrazil.jpg,6.6,1978
2613,The Deer Hunter,War,TheDeerHunter.jpg,8,1978
2614,A Bridge Too Far,War,BridgeTooFarA.jpg,7.4,1977
2615,Annie Hall,Comedy,AnnieHall.jpg,8,1977
2616,Close Encounters of the Third Kind,Sci-Fi,CloseEncountersoftheThirdKind.jpg,7.6,1977
2617,Eraserhead,Drama Horror,Eraserhead.jpg,7.4,1977
2618,Frost Nixon,Drama,FrostNixon.jpg,8.1,1977
2619,Pete's Dragon,Animation Children Musical,Pete'sDragon.jpg,6.4,1977
2620,Star Wars Episode IV - A New Hope,Action Sci-Fi,StarWarsEpisodeIV-ANewHope.jpg,8.7,1977
2621,The Spy Who Loved Me,Sci-Fi,TheSpyWhoLovedMe.jpg,6.9,1977
2622,All the President's Men,Drama Thriller,AllthePresident'sMen.jpg,8,1976
2623,Assault on Precinct 13,Action Crime,AssaultonPrecinct13.jpg,7.4,1976
2624,Carrie,Drama Fantasy Horror Thriller,Carrie.jpg,7.4,1976
2625,Logan's Run,Sci-Fi,Logan'sRun.jpg,6.8,1976
2626,Network,Comedy,Network.jpg,8.1,1976
2627,Taxi Driver,Crime,TaxiDriver.jpg,8.2,1976
2628,The Bad News Bears,Comedy Sport,TheBadNewsBears.jpg,7.1,1976
2629,The Omen,Fantasy Horror Mystery,TheOmen.jpg,7.3,1976
2630,Barry Lyndon,Drama Romance War,BarryLyndon.jpg,8.1,1975
2631,Deep Red,Horror Mystery Thriller,DeepRed.jpg,7.6,1975
2632,Dersu Uzala,Adventure Drama,DersuUzala.jpg,8.3,1975
2633,Dog Day Afternoon,Crime Drama,DogDayAfternoon.jpg,8,1975
2634,Escape to Witch Mountain,Adventure Children Fantasy,EscapetoWitchMountain.jpg,6.4,1975
2635,Jaws,Action Horror,Jaws.jpg,8,1975
2636,Monty Python and the Holy Grail,Adventure Comedy Fantasy,MontyPythonandtheHolyGrail.jpg,8.2,1975
2637,One Flew Over the Cuckoo's Nest,Drama,OneFlewOvertheCuckoo'sNest.jpg,8.7,1975
2638,Rollerball,Action Sci-Fi,Rollerball.jpg,6.6,1975
2639,The Return of the Pink Panther,Comedy Crime Mystery,TheReturnofthePinkPanther.jpg,6.9,1975
2640,Blazing Saddles,Comedy Western,BlazingSaddles.jpg,7.7,1974
2641,Chinatown,Crime Film-Noir Mystery Thriller,Chinatown.jpg,8.2,1974
2642,Herbie Rides Again,Children Comedy Fantasy Romance,HerbieRidesAgain.jpg,5.7,1974
2643,The Conversation,Drama Mystery Thriller,TheConversation.jpg,7.8,1974
2644,The Godfather Part II,Crime,TheGodfatherPartII.jpg,8.9,1974
2645,The Man with the Golden Gun,Action,TheManwiththeGoldenGun.jpg,6.4,1974
2646,Young Frankenstein,Comedy,YoungFrankenstein.jpg,7.8,1974
2647,American Graffiti,Comedy,AmericanGraffiti.jpg,7.4,1973
2648,Battle for the Planet of the Apes,Action Sci-Fi,BattleforthePlanetoftheApes.jpg,5.5,1973
2649,Enter the Dragon,Action Crime,EntertheDragon.jpg,7.7,1973
2650,High Plains Drifter,Western,HighPlainsDrifter.jpg,7.5,1973
2651,Magnum Force,Action Crime,MagnumForce.jpg,7.2,1973
2652,Mean Streets,Crime Drama,MeanStreets.jpg,7.3,1973
2653,Paper Moon,Comedy Crime,PaperMoon.jpg,8.1,1973
2654,Sleeper,Comedy Sci-Fi,Sleeper.jpg,7.1,1973
2655,The Exorcist,Horror,TheExorcist.jpg,7.8,1973
2656,The Sting,Crime,TheSting.jpg,8.2,1973
2657,Aguirre The Wrath of God,Adventure Drama,AguirreTheWrathofGod.jpg,7.9,1972
2658,Bad Company,Action Crime,BadCompany.jpg,6,1972
2659,Cabaret,Drama Musical,Cabaret.jpg,7.8,1972
2660,Conquest of the Planet of the Apes,Action Sci-Fi,ConquestofthePlanetoftheApes.jpg,6.1,1972
2661,Deliverance,Adventure Drama Thriller,Deliverance.jpg,7.7,1972
2662,Last Tango in Paris,Drama Romance,LastTangoinParis.jpg,7,1972
2663,Pink Flamingos,Comedy,PinkFlamingos.jpg,6.1,1972
2664,Solaris,Drama Mystery Sci-Fi,Solaris.jpg,8,1972
2665,The Godfather,Crime,TheGodfather.jpg,9.1,1972
2666,A Clockwork Orange,Crime Drama Sci-Fi Thriller,ClockworkOrangeA.jpg,8.3,1971
2667,Bananas,Comedy War,Bananas.jpg,7,1971
2668,Bedknobs and Broomsticks,Adventure Children Musical,BedknobsandBroomsticks.jpg,7.1,1971
2669,Diamonds Are Forever,Action Thriller,DiamondsAreForever.jpg,6.6,1971
2670,Dirty Harry,Action,DirtyHarry.jpg,7.7,1971
2671,Duel,Action Mystery Thriller,Duel.jpg,7.6,1971
2672,Escape from the Planet of the Apes,Action Sci-Fi,EscapefromthePlanetoftheApes.jpg,6.3,1971
2673,Face-Off,Action Crime,Face-Off.jpg,5.4,1971
2674,Fiddler on the Roof,Drama Musical,FiddlerontheRoof.jpg,8,1971
2675,Harold and Maude,Comedy,HaroldandMaude.jpg,7.9,1971
2676,Klute,Drama Mystery,Klute.jpg,7.1,1971
2677,Monty Python's And Now for Something Completely Different,Comedy,MontyPython'sAndNowforSomethingCompletelyDifferent.jpg,7.6,1971
2678,Popeye,Adventure Comedy Musical,Popeye.jpg,7.7,1971
2679,The Andromeda Strain,Sci-Fi,TheAndromedaStrain.jpg,6.9,1971
2680,The French Connection,Action Thriller,TheFrenchConnection.jpg,7.5,1971
2681,Willy Wonka & the Chocolate Factory,Family Fantasy Musical,WillyWonka&theChocolateFactory.jpg,7.5,1971
2682,Beneath the Planet of the Apes,Action Sci-Fi,BeneaththePlanetoftheApes.jpg,6.1,1970
2683,Five Easy Pieces,Drama,FiveEasyPieces.jpg,7.5,1970
2684,Kelly's Heroes,Action Comedy War,Kelly'sHeroes.jpg,7.6,1970
2685,Little Big Man,Western,LittleBigMan.jpg,7.6,1970
2686,Patton,War,Patton.jpg,7.9,1970
2687,Butch Cassidy and the Sundance Kid,Action Western,ButchCassidyandtheSundanceKid.jpg,8,1969
2688,Easy Rider,Adventure Drama,EasyRider.jpg,7.3,1969
2689,Midnight Cowboy,Drama,MidnightCowboy.jpg,7.8,1969
2690,On Her Majesty's Secret Service,Action Adventure Romance Thriller,OnHerMajesty'sSecretService.jpg,6.7,1969
2691,The Wild Bunch,Action Adventure Western,TheWildBunch.jpg,7.8,1969
2692,2001 A Space Odyssey,Sci-Fi,2001ASpaceOdyssey.jpg,8.3,1968
2693,Barbarella,Adventure Comedy Sci-Fi,Barbarella.jpg,5.9,1968
2694,Bullitt,Action Crime,Bullitt.jpg,7.4,1968
2695,Chitty Chitty Bang Bang,Adventure Children Comedy Fantasy Musical,ChittyChittyBangBang.jpg,6.9,1968
2696,Hang 'Em High,Crime Drama Western,Hang'EmHigh.jpg,7,1968
2697,Night of the Living Dead,Horror,NightoftheLivingDead.jpg,7.9,1968
2698,Oliver!,Drama Musical,Oliver!.jpg,7.4,1968
2699,Once Upon a Time in the West,Action Drama Western,OnceUponaTimeintheWest.jpg,8.5,1968
2700,Rosemary's Baby,Drama Horror,Rosemary'sBaby.jpg,7.8,1968
2701,Barefoot in the Park,Comedy,BarefootinthePark.jpg,7,1967
2702,Beauty of the Day,Drama,BeautyoftheDay.jpg,7.7,1967
2703,Bonnie and Clyde,Crime Drama,BonnieandClyde.jpg,7.8,1967
2704,Cool Hand Luke,Drama,CoolHandLuke.jpg,8.1,1967
2705,Guess Who's Coming to Dinner,Drama,GuessWho'sComingtoDinner.jpg,7.8,1967
2706,The Graduate,Comedy,GraduateThe.jpg,8,1967
2707,You Only Live Twice,Action,YouOnlyLiveTwice.jpg,6.6,1967
2708,A Man for All Seasons,Drama,ManforAllSeasonsA.jpg,7.7,1966
2709,Blow-Up,Drama Mystery,Blow-Up.jpg,7.6,1966
2710,Fantastic Voyage,Adventure Sci-Fi,FantasticVoyage.jpg,6.8,1966
2711,Funny Thing Happened on the Way to the ForumA ,Comedy Musical,FunnyThingHappenedontheWaytotheForumA.jpg,6.9,1966
2712,How the Grinch Stole Christmas!,Animation Comedy Fantasy Musical,HowtheGrinchStoleChristmas!.jpg,8.3,1966
2713,It's the Great PumpkinCharlie Brown,Animation Children Comedy,It'stheGreatPumpkinCharlieBrown.jpg,8.2,1966
2714,A Charlie Brown Christmas,Animation Children Comedy,CharlieBrownChristmasA.jpg,8.3,1965
2715,Cat Ballou,Comedy Western,CatBallou.jpg,6.8,1965
2716,Doctor Zhivago,Drama Romance War,DoctorZhivago.jpg,8,1965
2717,For a Few Dollars More,Action Drama Thriller Western,ForaFewDollarsMore.jpg,8.3,1965
2718,Help!,Comedy Musical,Help!.jpg,7.2,1965
2719,The Sound of Music,Biography Drama Family Musical Romance,TheSoundofMusic.jpg,7.8,1965
2720,Thunderball,Action,Thunderball.jpg,6.6,1965
2721,A Fistful of Dollars,Action Western,FistfulofDollarsA.jpg,8,1964
2722,A Hard Day's Night,Adventure Comedy Musical,HardDay'sNightA.jpg,7.6,1964
2723,Dr. Strangelove or How I Learned to Stop Worrying and Love the Bomb,Comedy War,Dr.StrangeloveorHowILearnedtoStopWorryingandLovetheBomb.jpg,8.4,1964
2724,Goldfinger,Action Thriller,Goldfinger.jpg,7.7,1964
2725,Mary Poppins,Children Comedy Fantasy Musical,MaryPoppins.jpg,7.8,1964
2726,My Fair Lady,Comedy Musical Romance,MyFairLady.jpg,7.8,1964
2727,Charade,Comedy Crime Mystery Romance Thriller,Charade.jpg,7.9,1963
2728,From Russia with Love,Action Thriller,FromRussiawithLove.jpg,7.4,1963
2729,It's a MadMad,Action Comedy Crime,It'saMadMad.jpg,7.5,1963
2730,Jason and the Argonauts,Action Adventure Fantasy,JasonandtheArgonauts.jpg,7.3,1963
2731,The Great Escape,History,TheGreatEscape.jpg,8.2,1963
2732,Tom Jones,Adventure Comedy History,TomJones.jpg,6.4,1963
2733,Dr. No,Action Thriller,Dr.No.jpg,7.2,1962
2734,Jules and Jim,Drama Romance,JulesandJim.jpg,7.8,1962
2735,Lawrence of Arabia,Adventure Drama,LawrenceofArabia.jpg,8.3,1962
2736,The Longest Day,War,TheLongestDay.jpg,7.5,1962
2737,The Man Who Shot Liberty Valance,Drama Western,TheManWhoShotLibertyValance.jpg,8,1962
2738,To Kill a Mockingbird,Crime,ToKillaMockingbird.jpg,8.2,1962
2739,Babes in Toyland,Children Comedy Fantasy Musical,BabesinToyland.jpg,6.3,1961
2740,Breakfast at Tiffany's,Drama Romance,BreakfastatTiffany's.jpg,7.7,1961
2741,Judgment at Nuremberg,Drama,JudgmentatNuremberg.jpg,8.2,1961
2742,The Hustler,Drama Sport,TheHustler.jpg,7.8,1961
2743,West Side Story,Crime Musical Romance Thriller,WestSideStory.jpg,7.3,1961
2744,Dolce VitaLa,Drama,DolceVitaLa.jpg,8,1960
2745,Inherit the Wind,Drama,InherittheWind.jpg,8.1,1960
2746,Pollyanna,Children Comedy,Pollyanna.jpg,7.4,1960
2747,Psycho,Horror,Psycho.jpg,8.5,1960
2748,The Apartment,Comedy,TheApartment.jpg,8.2,1960
2749,Ben-Hur,Action Adventure,Ben-Hur.jpg,8.1,1959
2750,Breathless,Crime Drama Romance,Breathless.jpg,8.3,1959
2751,North by Northwest,Action Adventure Mystery Romance Thriller,NorthbyNorthwest.jpg,8.3,1959
2752,Some Like It Hot,Comedy Music Romance,SomeLikeItHot.jpg,8.2,1959
2753,Auntie Mame,Comedy,AuntieMame.jpg,7.9,1958
2754,Cat on a Hot Tin Roof,Drama,CatonaHotTinRoof.jpg,8,1958
2755,12 Angry Men,Drama,12AngryMen.jpg,8.9,1957
2756,A Face in the Crowd,Drama,FaceintheCrowdA.jpg,8.2,1957
2757,An Affair to Remember,Drama Romance,AffairtoRememberAn.jpg,7.5,1957
2758,Funny Face,Comedy Musical,FunnyFace.jpg,7,1957
2759,Nights of Cabiria,Drama,NightsofCabiria.jpg,8.1,1957
2760,Old Yeller,Children Drama,OldYeller.jpg,7.3,1957
2761,Paths of Glory,War,PathsofGlory.jpg,8.4,1957
2762,Plan 9 from Outer Space,Horror,Plan9fromOuterSpace.jpg,4,1957
2763,The Bridge on the River Kwai,War,TheBridgeontheRiverKwai.jpg,8,1957
2764,Forbidden Planet,Drama Sci-Fi,ForbiddenPlanet.jpg,7.6,1956
2765,Giant,Drama Romance Western,Giant.jpg,7.6,1956
2766,Diabolique,Drama Thriller,Diabolique.jpg,8,1955
2767,East of Eden,Drama,EastofEden.jpg,7.9,1955
2768,Guys and Dolls,Comedy Musical Romance,GuysandDolls.jpg,7.2,1955
2769,Mister Roberts,Comedy War,MisterRoberts.jpg,7.7,1955
2770,Rebel Without a Cause,Drama,RebelWithoutaCause.jpg,7.7,1955
2771,The Trouble with Harry,Comedy Mystery Romance,TheTroublewithHarry.jpg,6.9,1955
2772,Dial M for Murder,Crime Mystery Thriller,DialMforMurder.jpg,8.2,1954
2773,On the Waterfront,Crime Drama,OntheWaterfront.jpg,8.1,1954
2774,Rear Window,Mystery Thriller,RearWindow.jpg,8.4,1954
2775,Seven Samurai,Action Adventure,SevenSamurai.jpg,8.7,1954
2776,From Here to Eternity,Drama Romance War,FromHeretoEternity.jpg,7.6,1953
2777,Gentlemen Prefer Blondes,Comedy Musical Romance,GentlemenPreferBlondes.jpg,7.2,1953
2778,Roman Holiday,Comedy,RomanHoliday.jpg,8,1953
2779,High Noon,Drama Western,HighNoon.jpg,7.9,1952
2780,Ikiru,Drama,Ikiru.jpg,8.3,1952
2781,Singin' in the Rain,Comedy Musical Romance,Singin'intheRain.jpg,8.2,1952
2782,An American in Paris,Musical Romance,AmericaninParisAn.jpg,7.2,1951
2783,All About Eve,Drama,AllAboutEve.jpg,8.2,1950
2784,Bed of Roses,Drama Romance,BedofRoses.jpg,6.7,1950
2785,Born Yesterday,Comedy,BornYesterday.jpg,7.6,1950
2786,Bicycle Thieves,Drama,BicycleThievesDrama.jpg,8.3,1948
2787,Key Largo,Crime Drama Film-Noir Thriller,KeyLargo.jpg,7.8,1948
2788,Miracle on 34th Street,Drama,Miracleon34thStreet.jpg,7.9,1947
2789,Monsieur Verdoux,Comedy Crime,MonsieurVerdoux.jpg,7.9,1947
2790,Gilda,Drama Film-Noir Mystery Romance,Gilda.jpg,7.7,1946
2791,It's a Wonderful Life,Children Drama Fantasy Romance,It'saWonderfulLife.jpg,8.6,1946
2792,Notorious,Film-Noir Romance Thriller,Notorious.jpg,7.9,1946
2793,The Best Years of Our Lives,War,TheBestYearsofOurLives.jpg,8,1946
2794,Anchors Aweigh,Comedy Musical,AnchorsAweigh.jpg,7.1,1945
2795,Spellbound,Film-Noir Mystery Romance Thriller,Spellbound.jpg,7.3,1945
2796,Arsenic and Old Lace,Comedy Mystery Thriller,ArsenicandOldLace.jpg,8,1944
2797,Double Indemnity,Crime Drama Film-Noir,DoubleIndemnity.jpg,8.3,1944
2798,Gaslight,Drama Thriller,Gaslight.jpg,7.8,1944
2799,Laura,Crime Film-Noir Mystery,Laura.jpg,8,1944
2800,Lifeboat,War,Lifeboat.jpg,7.6,1944
2801,Meet Me in St. Louis,Musical,MeetMeinSt.Louis.jpg,7.6,1944
2802,Bambi,Animation Children Drama,Bambi.jpg,7.3,1942
2803,Casablanca,Drama Romance,Casablanca.jpg,8.5,1942
2804,Crossroads,Comedy Musical Romance,Crossroads.jpg,6.7,1942
2805,Holiday Inn,Comedy Musical,HolidayInn.jpg,7.4,1942
2806,Meet John Doe,Comedy,MeetJohnDoe.jpg,7.7,1941
2807,Fantasia,Animation Children Fantasy Musical,Fantasia.jpg,7.8,1940
2808,Rebecca,Drama Mystery Romance Thriller,Rebecca.jpg,8.1,1940
2809,Gone with the Wind,Drama Romance War,GonewiththeWind.jpg,8.1,1939
2810,Love Affair,Drama Romance,LoveAffair.jpg,7.3,1939
2811,Mr. Smith Goes to Washington,Drama,Mr.SmithGoestoWashington.jpg,8.1,1939
2812,Ninotchka,Comedy,Ninotchka.jpg,7.9,1939
2813,The Wizard of Oz,Adventure Family Fantasy Musical,TheWizardofOz.jpg,8,1939
2814,Bringing Up Baby,Comedy,BringingUpBaby.jpg,7.9,1938
2815,The Adventures of Robin Hood,Action Adventure Romance,AdventuresofRobinHoodThe.jpg,7.9,1938
2816,Snow White and the Seven Dwarfs,Animation Musical,SnowWhiteandtheSevenDwarfs.jpg,7.5,1937
2817,Modern Times,Comedy,ModernTimes.jpg,8.5,1936
2818,A Night at the Roxbury,Comedy Musical Romance,NightattheOperaA.jpg,7.9,1935
2819,Top Hat,Comedy Musical Romance,TopHat.jpg,7.5,1935
2820,It Happened One Night,Comedy,ItHappenedOneNight.jpg,8.1,1934
2821,Duck Soup,Comedy Musical War,DuckSoup.jpg,7.8,1933
2822,City Lights,Comedy,CityLights.jpg,8.5,1931
2823,All Quiet on the Western Front,War,AllQuietontheWesternFront.jpg,8,1930
2824,Metropolis,Drama Sci-Fi,Metropolis.jpg,8.3,1927
2825,Battleship Potemkin,War,BattleshipPotemkin.jpg,8,1925
